,DriverId,TeamId,Position,GridPosition,Time,Status,Points,season,round,circuitId
10,gasly,alpine,12.0,18.0,117.189,Finished,0.0,2024,17,baku
3,ricciardo,rb,13.0,14.0,146.907,Finished,0.0,2024,17,baku
24,zhou,sauber,14.0,17.0,148.841,Finished,0.0,2024,17,baku
31,ocon,alpine,15.0,0.0,248.841,+1 Lap,0.0,2024,17,baku
77,bottas,sauber,16.0,16.0,248.841,+1 Lap,0.0,2024,17,baku
11,perez,red_bull,17.0,4.0,248.841,Retired,0.0,2024,17,baku
55,sainz,ferrari,18.0,3.0,248.841,Retired,0.0,2024,17,baku
18,stroll,aston_martin,19.0,13.0,248.841,Retired,0.0,2024,17,baku
22,tsunoda,rb,20.0,11.0,248.841,Retired,0.0,2024,17,baku
4,norris,mclaren,1.0,1.0,0.0,Finished,25.0,2024,18,marina_bay
1,max_verstappen,red_bull,2.0,2.0,20.945,Finished,18.0,2024,18,marina_bay
81,piastri,mclaren,3.0,5.0,41.823,Finished,15.0,2024,18,marina_bay
63,russell,mercedes,4.0,4.0,61.04,Finished,12.0,2024,18,marina_bay
16,leclerc,ferrari,5.0,9.0,62.43,Finished,10.0,2024,18,marina_bay
44,hamilton,mercedes,6.0,3.0,85.248,Finished,8.0,2024,18,marina_bay
55,sainz,ferrari,7.0,10.0,96.039,Finished,6.0,2024,18,marina_bay
14,alonso,aston_martin,8.0,7.0,196.039,+1 Lap,4.0,2024,18,marina_bay
27,hulkenberg,haas,9.0,6.0,196.039,+1 Lap,2.0,2024,18,marina_bay
11,perez,red_bull,10.0,13.0,196.039,+1 Lap,1.0,2024,18,marina_bay
43,colapinto,williams,11.0,12.0,196.039,+1 Lap,0.0,2024,18,marina_bay
22,tsunoda,rb,12.0,8.0,196.039,+1 Lap,0.0,2024,18,marina_bay
31,ocon,alpine,13.0,15.0,196.039,+1 Lap,0.0,2024,18,marina_bay
18,stroll,aston_martin,14.0,17.0,196.039,+1 Lap,0.0,2024,18,marina_bay
24,zhou,sauber,15.0,20.0,196.039,+1 Lap,0.0,2024,18,marina_bay
77,bottas,sauber,16.0,19.0,196.039,+1 Lap,0.0,2024,18,marina_bay
10,gasly,alpine,17.0,18.0,196.039,+1 Lap,0.0,2024,18,marina_bay
3,ricciardo,rb,18.0,16.0,196.039,+1 Lap,0.0,2024,18,marina_bay
20,kevin_magnussen,haas,19.0,14.0,196.039,Accident,0.0,2024,18,marina_bay
23,albon,williams,20.0,11.0,196.039,Power Unit,0.0,2024,18,marina_bay
16,leclerc,ferrari,1.0,4.0,0.0,Finished,25.0,2024,19,americas
55,sainz,ferrari,2.0,3.0,8.562,Finished,18.0,2024,19,americas
1,max_verstappen,red_bull,3.0,2.0,19.412,Finished,15.0,2024,19,americas
4,norris,mclaren,4.0,1.0,20.354,Finished,12.0,2024,19,americas
81,piastri,mclaren,5.0,5.0,21.921,Finished,10.0,2024,19,americas
63,russell,mercedes,6.0,20.0,56.295,Finished,8.0,2024,19,americas
11,perez,red_bull,7.0,9.0,59.072,Finished,6.0,2024,19,americas
27,hulkenberg,haas,8.0,11.0,62.957,Finished,4.0,2024,19,americas
30,lawson,rb,9.0,19.0,70.563,Finished,2.0,2024,19,americas
43,colapinto,williams,10.0,15.0,71.979,Finished,1.0,2024,19,americas
20,kevin_magnussen,haas,11.0,8.0,79.782,Finished,0.0,2024,19,americas
10,gasly,alpine,12.0,6.0,90.558,Finished,0.0,2024,19,americas
14,alonso,aston_martin,13.0,7.0,190.558,+1 Lap,0.0,2024,19,americas
22,tsunoda,rb,14.0,10.0,190.558,+1 Lap,0.0,2024,19,americas
18,stroll,aston_martin,15.0,13.0,190.558,+1 Lap,0.0,2024,19,americas
23,albon,williams,16.0,14.0,190.558,+1 Lap,0.0,2024,19,americas
77,bottas,sauber,17.0,16.0,190.558,+1 Lap,0.0,2024,19,americas
31,ocon,alpine,18.0,12.0,190.558,+1 Lap,0.0,2024,19,americas
24,zhou,sauber,19.0,18.0,190.558,+1 Lap,0.0,2024,19,americas
44,hamilton,mercedes,20.0,17.0,190.558,Spun off,0.0,2024,19,americas
55,sainz,ferrari,1.0,1.0,0.0,Finished,25.0,2024,20,rodriguez
4,norris,mclaren,2.0,3.0,4.705,Finished,18.0,2024,20,rodriguez
16,leclerc,ferrari,3.0,4.0,34.387,Finished,16.0,2024,20,rodriguez
44,hamilton,mercedes,4.0,6.0,44.78,Finished,12.0,2024,20,rodriguez
63,russell,mercedes,5.0,5.0,48.536,Finished,10.0,2024,20,rodriguez
1,max_verstappen,red_bull,6.0,2.0,59.558,Finished,8.0,2024,20,rodriguez
20,kevin_magnussen,haas,7.0,7.0,63.642,Finished,6.0,2024,20,rodriguez
81,piastri,mclaren,8.0,17.0,64.928,Finished,4.0,2024,20,rodriguez
27,hulkenberg,haas,9.0,10.0,164.928,+1 Lap,2.0,2024,20,rodriguez
10,gasly,alpine,10.0,8.0,164.928,+1 Lap,1.0,2024,20,rodriguez
18,stroll,aston_martin,11.0,14.0,164.928,+1 Lap,0.0,2024,20,rodriguez
43,colapinto,williams,12.0,16.0,164.928,+1 Lap,0.0,2024,20,rodriguez
31,ocon,alpine,13.0,0.0,164.928,+1 Lap,0.0,2024,20,rodriguez
77,bottas,sauber,14.0,15.0,164.928,+1 Lap,0.0,2024,20,rodriguez
24,zhou,sauber,15.0,19.0,164.928,+1 Lap,0.0,2024,20,rodriguez
30,lawson,rb,16.0,12.0,164.928,+1 Lap,0.0,2024,20,rodriguez
11,perez,red_bull,17.0,18.0,164.928,+1 Lap,0.0,2024,20,rodriguez
14,alonso,aston_martin,18.0,13.0,164.928,Brakes,0.0,2024,20,rodriguez
23,albon,williams,19.0,9.0,164.928,Collision,0.0,2024,20,rodriguez
22,tsunoda,rb,20.0,11.0,164.928,Collision,0.0,2024,20,rodriguez
1,max_verstappen,red_bull,1.0,17.0,0.0,Finished,26.0,2024,21,interlagos
31,ocon,alpine,2.0,4.0,19.477,Finished,18.0,2024,21,interlagos
10,gasly,alpine,3.0,13.0,22.532,Finished,15.0,2024,21,interlagos
63,russell,mercedes,4.0,2.0,23.265,Finished,12.0,2024,21,interlagos
16,leclerc,ferrari,5.0,6.0,30.177,Finished,10.0,2024,21,interlagos
4,norris,mclaren,6.0,1.0,31.372,Finished,8.0,2024,21,interlagos
22,tsunoda,rb,7.0,3.0,42.056,Finished,6.0,2024,21,interlagos
81,piastri,mclaren,8.0,8.0,44.943,Finished,4.0,2024,21,interlagos
30,lawson,rb,9.0,5.0,50.452,Finished,2.0,2024,21,interlagos
44,hamilton,mercedes,10.0,14.0,50.753,Finished,1.0,2024,21,interlagos
11,perez,red_bull,11.0,12.0,51.531,Finished,0.0,2024,21,interlagos
50,bearman,haas,12.0,15.0,57.085,Finished,0.0,2024,21,interlagos
77,bottas,sauber,13.0,11.0,63.588,Finished,0.0,2024,21,interlagos
14,alonso,aston_martin,14.0,9.0,78.049,Finished,0.0,2024,21,interlagos
24,zhou,sauber,15.0,19.0,79.649,Finished,0.0,2024,21,interlagos
55,sainz,ferrari,16.0,0.0,179.649,Accident,0.0,2024,21,interlagos
43,colapinto,williams,17.0,16.0,179.649,Accident,0.0,2024,21,interlagos
23,albon,williams,18.0,7.0,179.649,Withdrew,0.0,2024,21,interlagos
18,stroll,aston_martin,19.0,10.0,179.649,Withdrew,0.0,2024,21,interlagos
27,hulkenberg,haas,20.0,17.0,179.649,Disqualified,0.0,2024,21,interlagos
63,russell,mercedes,1.0,1.0,0.0,Finished,25.0,2024,22,vegas
44,hamilton,mercedes,2.0,10.0,7.313,Finished,18.0,2024,22,vegas
55,sainz,ferrari,3.0,2.0,11.906,Finished,15.0,2024,22,vegas
16,leclerc,ferrari,4.0,4.0,14.283,Finished,12.0,2024,22,vegas
1,max_verstappen,red_bull,5.0,5.0,16.582,Finished,10.0,2024,22,vegas
4,norris,mclaren,6.0,6.0,43.385,Finished,9.0,2024,22,vegas
81,piastri,mclaren,7.0,8.0,51.365,Finished,6.0,2024,22,vegas
27,hulkenberg,haas,8.0,9.0,59.808,Finished,4.0,2024,22,vegas
22,tsunoda,rb,9.0,7.0,62.808,Finished,2.0,2024,22,vegas
11,perez,red_bull,10.0,15.0,63.114,Finished,1.0,2024,22,vegas
14,alonso,aston_martin,11.0,16.0,69.195,Finished,0.0,2024,22,vegas
20,kevin_magnussen,haas,12.0,12.0,69.803,Finished,0.0,2024,22,vegas
24,zhou,sauber,13.0,13.0,74.085,Finished,0.0,2024,22,vegas
43,colapinto,williams,14.0,0.0,75.172,Finished,0.0,2024,22,vegas
18,stroll,aston_martin,15.0,18.0,84.102,Finished,0.0,2024,22,vegas
30,lawson,rb,16.0,14.0,91.005,Finished,0.0,2024,22,vegas
31,ocon,alpine,17.0,11.0,191.005,+1 Lap,0.0,2024,22,vegas
77,bottas,sauber,18.0,19.0,191.005,+1 Lap,0.0,2024,22,vegas
23,albon,williams,19.0,17.0,191.005,Radiator,0.0,2024,22,vegas
10,gasly,alpine,20.0,3.0,191.005,Engine,0.0,2024,22,vegas
1,max_verstappen,red_bull,1.0,2.0,0.0,Finished,25.0,2024,23,losail
16,leclerc,ferrari,2.0,5.0,6.031,Finished,18.0,2024,23,losail
81,piastri,mclaren,3.0,4.0,6.819,Finished,15.0,2024,23,losail
63,russell,mercedes,4.0,1.0,14.104,Finished,12.0,2024,23,losail
10,gasly,alpine,5.0,11.0,16.782,Finished,10.0,2024,23,losail
55,sainz,ferrari,6.0,7.0,17.476,Finished,8.0,2024,23,losail
14,alonso,aston_martin,7.0,8.0,19.867,Finished,6.0,2024,23,losail
24,zhou,sauber,8.0,12.0,25.36,Finished,4.0,2024,23,losail
20,kevin_magnussen,haas,9.0,10.0,32.177,Finished,2.0,2024,23,losail
4,norris,mclaren,10.0,3.0,35.762,Finished,2.0,2024,23,losail
77,bottas,sauber,11.0,13.0,50.243,Finished,0.0,2024,23,losail
44,hamilton,mercedes,12.0,6.0,56.122,Finished,0.0,2024,23,losail
22,tsunoda,rb,13.0,14.0,61.1,Finished,0.0,2024,23,losail
30,lawson,rb,14.0,17.0,62.656,Finished,0.0,2024,23,losail
23,albon,williams,15.0,16.0,162.656,+1 Lap,0.0,2024,23,losail
27,hulkenberg,haas,16.0,18.0,162.656,Spun off,0.0,2024,23,losail
11,perez,red_bull,17.0,9.0,162.656,Spun off,0.0,2024,23,losail
18,stroll,aston_martin,18.0,15.0,162.656,Collision damage,0.0,2024,23,losail
43,colapinto,williams,19.0,19.0,162.656,Collision,0.0,2024,23,losail
31,ocon,alpine,20.0,20.0,162.656,Collision,0.0,2024,23,losail
4,norris,mclaren,1.0,1.0,0.0,Finished,25.0,2024,24,yas_marina
55,sainz,ferrari,2.0,3.0,5.832,Finished,18.0,2024,24,yas_marina
16,leclerc,ferrari,3.0,19.0,31.928,Finished,15.0,2024,24,yas_marina
44,hamilton,mercedes,4.0,16.0,36.483,Finished,12.0,2024,24,yas_marina
63,russell,mercedes,5.0,6.0,37.538,Finished,10.0,2024,24,yas_marina
1,max_verstappen,red_bull,6.0,4.0,49.847,Finished,8.0,2024,24,yas_marina
10,gasly,alpine,7.0,5.0,72.56,Finished,6.0,2024,24,yas_marina
27,hulkenberg,haas,8.0,7.0,75.554,Finished,4.0,2024,24,yas_marina
14,alonso,aston_martin,9.0,8.0,82.373,Finished,2.0,2024,24,yas_marina
81,piastri,mclaren,10.0,2.0,83.821,Finished,1.0,2024,24,yas_marina
23,albon,williams,11.0,18.0,183.821,+1 Lap,0.0,2024,24,yas_marina
22,tsunoda,rb,12.0,11.0,183.821,+1 Lap,0.0,2024,24,yas_marina
24,zhou,sauber,13.0,15.0,183.821,+1 Lap,0.0,2024,24,yas_marina
18,stroll,aston_martin,14.0,13.0,183.821,+1 Lap,0.0,2024,24,yas_marina
61,doohan,alpine,15.0,17.0,183.821,+1 Lap,0.0,2024,24,yas_marina
20,kevin_magnussen,haas,16.0,14.0,183.821,+1 Lap,0.0,2024,24,yas_marina
30,lawson,rb,17.0,12.0,183.821,Engine,0.0,2024,24,yas_marina
77,bottas,sauber,18.0,9.0,183.821,Collision damage,0.0,2024,24,yas_marina
43,colapinto,williams,19.0,20.0,183.821,Engine,0.0,2024,24,yas_marina
11,perez,red_bull,20.0,10.0,183.821,Collision,0.0,2024,24,yas_marina
