DriverNumber,DriverId,TeamId,Position,GridPosition,Time,Status,Points,season,round,circuitId
8,grosjean,lotus_f1,15.0,16.0,227.638,+1 Lap,0.0,2014,15,suzuka
13,maldonado,lotus_f1,16.0,22.0,227.638,+1 Lap,0.0,2014,15,suzuka
9,ericsson,caterham,17.0,17.0,227.638,+1 Lap,0.0,2014,15,suzuka
4,chilton,marussia,18.0,21.0,227.638,+1 Lap,0.0,2014,15,suzuka
10,kobayashi,caterham,19.0,19.0,227.638,+1 Lap,0.0,2014,15,suzuka
17,jules_bianchi,marussia,20.0,18.0,227.638,Accident,0.0,2014,15,suzuka
99,sutil,sauber,21.0,14.0,227.638,Accident,0.0,2014,15,suzuka
14,alonso,ferrari,22.0,5.0,227.638,Electronics,0.0,2014,15,suzuka
44,hamilton,mercedes,1.0,1.0,0.0,Finished,25.0,2014,16,sochi
6,rosberg,mercedes,2.0,2.0,13.657,Finished,18.0,2014,16,sochi
77,bottas,williams,3.0,3.0,17.425,Finished,15.0,2014,16,sochi
22,button,mclaren,4.0,4.0,30.234,Finished,12.0,2014,16,sochi
20,kevin_magnussen,mclaren,5.0,11.0,53.616,Finished,10.0,2014,16,sochi
14,alonso,ferrari,6.0,7.0,60.016,Finished,8.0,2014,16,sochi
3,ricciardo,red_bull,7.0,6.0,61.812,Finished,6.0,2014,16,sochi
1,vettel,red_bull,8.0,10.0,66.185,Finished,4.0,2014,16,sochi
7,raikkonen,ferrari,9.0,8.0,78.877,Finished,2.0,2014,16,sochi
11,perez,force_india,10.0,12.0,80.067,Finished,1.0,2014,16,sochi
19,massa,williams,11.0,18.0,80.877,Finished,0.0,2014,16,sochi
27,hulkenberg,force_india,12.0,17.0,81.309,Finished,0.0,2014,16,sochi
25,vergne,toro_rosso,13.0,9.0,97.295,Finished,0.0,2014,16,sochi
26,kvyat,toro_rosso,14.0,5.0,197.29500000000002,+1 Lap,0.0,2014,16,sochi
21,gutierrez,sauber,15.0,13.0,197.29500000000002,+1 Lap,0.0,2014,16,sochi
99,sutil,sauber,16.0,14.0,197.29500000000002,+1 Lap,0.0,2014,16,sochi
8,grosjean,lotus_f1,17.0,15.0,197.29500000000002,+1 Lap,0.0,2014,16,sochi
13,maldonado,lotus_f1,18.0,21.0,197.29500000000002,+1 Lap,0.0,2014,16,sochi
9,ericsson,caterham,19.0,16.0,197.29500000000002,+2 Laps,0.0,2014,16,sochi
10,kobayashi,caterham,20.0,19.0,197.29500000000002,Brakes,0.0,2014,16,sochi
4,chilton,marussia,21.0,20.0,197.29500000000002,Suspension,0.0,2014,16,sochi
44,hamilton,mercedes,1.0,2.0,0.0,Finished,25.0,2014,17,americas
6,rosberg,mercedes,2.0,1.0,4.314,Finished,18.0,2014,17,americas
3,ricciardo,red_bull,3.0,5.0,25.56,Finished,15.0,2014,17,americas
19,massa,williams,4.0,4.0,26.924,Finished,12.0,2014,17,americas
77,bottas,williams,5.0,3.0,30.992,Finished,10.0,2014,17,americas
14,alonso,ferrari,6.0,6.0,95.231,Finished,8.0,2014,17,americas
1,vettel,red_bull,7.0,18.0,95.734,Finished,6.0,2014,17,americas
20,kevin_magnussen,mclaren,8.0,7.0,100.682,Finished,4.0,2014,17,americas
13,maldonado,lotus_f1,9.0,10.0,107.87,Finished,2.0,2014,17,americas
25,vergne,toro_rosso,10.0,14.0,108.863,Finished,1.0,2014,17,americas
8,grosjean,lotus_f1,11.0,16.0,208.863,+1 Lap,0.0,2014,17,americas
22,button,mclaren,12.0,12.0,208.863,+1 Lap,0.0,2014,17,americas
7,raikkonen,ferrari,13.0,8.0,208.863,+1 Lap,0.0,2014,17,americas
21,gutierrez,sauber,14.0,15.0,208.863,+1 Lap,0.0,2014,17,americas
26,kvyat,toro_rosso,15.0,17.0,208.863,+1 Lap,0.0,2014,17,americas
27,hulkenberg,force_india,16.0,13.0,208.863,Engine,0.0,2014,17,americas
11,perez,force_india,17.0,11.0,208.863,Collision damage,0.0,2014,17,americas
99,sutil,sauber,18.0,9.0,208.863,Collision,0.0,2014,17,americas
6,rosberg,mercedes,1.0,1.0,0.0,Finished,25.0,2014,18,interlagos
44,hamilton,mercedes,2.0,2.0,1.457,Finished,18.0,2014,18,interlagos
19,massa,williams,3.0,3.0,41.031,Finished,15.0,2014,18,interlagos
22,button,mclaren,4.0,5.0,48.658,Finished,12.0,2014,18,interlagos
1,vettel,red_bull,5.0,6.0,51.42,Finished,10.0,2014,18,interlagos
14,alonso,ferrari,6.0,8.0,61.906,Finished,8.0,2014,18,interlagos
7,raikkonen,ferrari,7.0,10.0,63.73,Finished,6.0,2014,18,interlagos
27,hulkenberg,force_india,8.0,12.0,63.934,Finished,4.0,2014,18,interlagos
20,kevin_magnussen,mclaren,9.0,7.0,70.085,Finished,2.0,2014,18,interlagos
77,bottas,williams,10.0,4.0,170.08499999999998,+1 Lap,1.0,2014,18,interlagos
26,kvyat,toro_rosso,11.0,17.0,170.08499999999998,+1 Lap,0.0,2014,18,interlagos
13,maldonado,lotus_f1,12.0,16.0,170.08499999999998,+1 Lap,0.0,2014,18,interlagos
25,vergne,toro_rosso,13.0,15.0,170.08499999999998,+1 Lap,0.0,2014,18,interlagos
21,gutierrez,sauber,14.0,11.0,170.08499999999998,+1 Lap,0.0,2014,18,interlagos
11,perez,force_india,15.0,18.0,170.08499999999998,+1 Lap,0.0,2014,18,interlagos
99,sutil,sauber,16.0,13.0,170.08499999999998,+1 Lap,0.0,2014,18,interlagos
8,grosjean,lotus_f1,17.0,14.0,170.08499999999998,+8 Laps,0.0,2014,18,interlagos
3,ricciardo,red_bull,18.0,9.0,170.08499999999998,Suspension,0.0,2014,18,interlagos
44,hamilton,mercedes,1.0,2.0,0.0,Finished,50.0,2014,19,yas_marina
19,massa,williams,2.0,4.0,2.576,Finished,36.0,2014,19,yas_marina
77,bottas,williams,3.0,3.0,28.88,Finished,30.0,2014,19,yas_marina
3,ricciardo,red_bull,4.0,20.0,37.237,Finished,24.0,2014,19,yas_marina
22,button,mclaren,5.0,6.0,60.334,Finished,20.0,2014,19,yas_marina
27,hulkenberg,force_india,6.0,12.0,62.148,Finished,16.0,2014,19,yas_marina
11,perez,force_india,7.0,11.0,71.06,Finished,12.0,2014,19,yas_marina
1,vettel,red_bull,8.0,19.0,72.045,Finished,8.0,2014,19,yas_marina
14,alonso,ferrari,9.0,8.0,85.813,Finished,4.0,2014,19,yas_marina
7,raikkonen,ferrari,10.0,7.0,87.82,Finished,2.0,2014,19,yas_marina
20,kevin_magnussen,mclaren,11.0,9.0,90.376,Finished,0.0,2014,19,yas_marina
25,vergne,toro_rosso,12.0,10.0,91.947,Finished,0.0,2014,19,yas_marina
8,grosjean,lotus_f1,13.0,18.0,191.947,+1 Lap,0.0,2014,19,yas_marina
6,rosberg,mercedes,14.0,1.0,191.947,+1 Lap,0.0,2014,19,yas_marina
21,gutierrez,sauber,15.0,14.0,191.947,+1 Lap,0.0,2014,19,yas_marina
99,sutil,sauber,16.0,13.0,191.947,+1 Lap,0.0,2014,19,yas_marina
46,stevens,caterham,17.0,17.0,191.947,+1 Lap,0.0,2014,19,yas_marina
10,kobayashi,caterham,18.0,16.0,191.947,Retired,0.0,2014,19,yas_marina
13,maldonado,lotus_f1,19.0,15.0,191.947,Power Unit,0.0,2014,19,yas_marina
26,kvyat,toro_rosso,20.0,5.0,191.947,Power Unit,0.0,2014,19,yas_marina
