DriverNumber,DriverId,TeamId,Position,GridPosition,Time,Status,Points,season,round,circuitId
22,rosa,hrt,17.0,24.0,150.619,+1 Lap,0.0,2012,14,marina_bay
19,bruno_senna,williams,18.0,22.0,150.619,Retired,0.0,2012,14,marina_bay
21,petrov,caterham,19.0,18.0,150.619,+2 Laps,0.0,2012,14,marina_bay
17,vergne,toro_rosso,20.0,16.0,150.619,Collision,0.0,2012,14,marina_bay
7,michael_schumacher,mercedes,21.0,9.0,150.619,Collision,0.0,2012,14,marina_bay
18,maldonado,williams,22.0,2.0,150.619,Hydraulics,0.0,2012,14,marina_bay
23,karthikeyan,hrt,23.0,23.0,150.619,Accident,0.0,2012,14,marina_bay
4,hamilton,mclaren,24.0,1.0,150.619,Gearbox,0.0,2012,14,marina_bay
1,vettel,red_bull,1.0,1.0,0.0,Finished,25.0,2012,15,suzuka
6,massa,ferrari,2.0,10.0,20.639,Finished,18.0,2012,15,suzuka
14,kobayashi,sauber,3.0,3.0,24.538,Finished,15.0,2012,15,suzuka
3,button,mclaren,4.0,8.0,25.098,Finished,12.0,2012,15,suzuka
4,hamilton,mclaren,5.0,9.0,46.49,Finished,10.0,2012,15,suzuka
9,raikkonen,lotus_f1,6.0,7.0,50.424,Finished,8.0,2012,15,suzuka
12,hulkenberg,force_india,7.0,15.0,51.159,Finished,6.0,2012,15,suzuka
18,maldonado,williams,8.0,12.0,52.364,Finished,4.0,2012,15,suzuka
2,webber,red_bull,9.0,2.0,54.675,Finished,2.0,2012,15,suzuka
16,ricciardo,toro_rosso,10.0,14.0,,Finished,1.0,2012,15,suzuka
7,michael_schumacher,mercedes,11.0,23.0,,Finished,0.0,2012,15,suzuka
11,resta,force_india,12.0,11.0,,Finished,0.0,2012,15,suzuka
17,vergne,toro_rosso,13.0,19.0,,Finished,0.0,2012,15,suzuka
19,bruno_senna,williams,14.0,16.0,,Finished,0.0,2012,15,suzuka
20,kovalainen,caterham,15.0,17.0,154.675,+1 Lap,0.0,2012,15,suzuka
24,glock,marussia,16.0,18.0,154.675,+1 Lap,0.0,2012,15,suzuka
21,petrov,caterham,17.0,22.0,154.675,+1 Lap,0.0,2012,15,suzuka
22,rosa,hrt,18.0,20.0,154.675,+1 Lap,0.0,2012,15,suzuka
10,grosjean,lotus_f1,19.0,4.0,154.675,+2 Laps,0.0,2012,15,suzuka
25,pic,marussia,20.0,21.0,154.675,Engine,0.0,2012,15,suzuka
23,karthikeyan,hrt,21.0,24.0,154.675,Vibrations,0.0,2012,15,suzuka
15,perez,sauber,22.0,5.0,154.675,Spun off,0.0,2012,15,suzuka
5,alonso,ferrari,23.0,6.0,154.675,Collision,0.0,2012,15,suzuka
8,rosberg,mercedes,24.0,13.0,154.675,Collision,0.0,2012,15,suzuka
1,vettel,red_bull,1.0,2.0,0.0,Finished,25.0,2012,16,yeongam
2,webber,red_bull,2.0,1.0,8.231,Finished,18.0,2012,16,yeongam
5,alonso,ferrari,3.0,4.0,13.944,Finished,15.0,2012,16,yeongam
6,massa,ferrari,4.0,6.0,20.168,Finished,12.0,2012,16,yeongam
9,raikkonen,lotus_f1,5.0,5.0,36.739,Finished,10.0,2012,16,yeongam
12,hulkenberg,force_india,6.0,8.0,45.301,Finished,8.0,2012,16,yeongam
10,grosjean,lotus_f1,7.0,7.0,54.812,Finished,6.0,2012,16,yeongam
17,vergne,toro_rosso,8.0,16.0,,Finished,4.0,2012,16,yeongam
16,ricciardo,toro_rosso,9.0,21.0,,Finished,2.0,2012,16,yeongam
4,hamilton,mclaren,10.0,3.0,,Finished,1.0,2012,16,yeongam
15,perez,sauber,11.0,12.0,,Finished,0.0,2012,16,yeongam
11,resta,force_india,12.0,14.0,,Finished,0.0,2012,16,yeongam
7,michael_schumacher,mercedes,13.0,10.0,,Finished,0.0,2012,16,yeongam
18,maldonado,williams,14.0,15.0,,Finished,0.0,2012,16,yeongam
19,bruno_senna,williams,15.0,17.0,,Finished,0.0,2012,16,yeongam
21,petrov,caterham,16.0,18.0,154.812,+1 Lap,0.0,2012,16,yeongam
20,kovalainen,caterham,17.0,19.0,154.812,+1 Lap,0.0,2012,16,yeongam
24,glock,marussia,18.0,20.0,154.812,+1 Lap,0.0,2012,16,yeongam
25,pic,marussia,19.0,24.0,154.812,+2 Laps,0.0,2012,16,yeongam
23,karthikeyan,hrt,20.0,23.0,154.812,+2 Laps,0.0,2012,16,yeongam
22,rosa,hrt,21.0,22.0,154.812,Throttle,0.0,2012,16,yeongam
14,kobayashi,sauber,22.0,13.0,154.812,Collision damage,0.0,2012,16,yeongam
8,rosberg,mercedes,23.0,9.0,154.812,Collision,0.0,2012,16,yeongam
3,button,mclaren,24.0,11.0,154.812,Collision,0.0,2012,16,yeongam
1,vettel,red_bull,1.0,1.0,0.0,Finished,25.0,2012,17,buddh
5,alonso,ferrari,2.0,5.0,9.437,Finished,18.0,2012,17,buddh
2,webber,red_bull,3.0,2.0,13.217,Finished,15.0,2012,17,buddh
4,hamilton,mclaren,4.0,3.0,13.909,Finished,12.0,2012,17,buddh
3,button,mclaren,5.0,4.0,26.266,Finished,10.0,2012,17,buddh
6,massa,ferrari,6.0,6.0,44.674,Finished,8.0,2012,17,buddh
9,raikkonen,lotus_f1,7.0,7.0,45.227,Finished,6.0,2012,17,buddh
12,hulkenberg,force_india,8.0,12.0,54.998,Finished,4.0,2012,17,buddh
10,grosjean,lotus_f1,9.0,11.0,56.103,Finished,2.0,2012,17,buddh
19,bruno_senna,williams,10.0,13.0,74.975,Finished,1.0,2012,17,buddh
8,rosberg,mercedes,11.0,10.0,81.694,Finished,0.0,2012,17,buddh
11,resta,force_india,12.0,16.0,82.815,Finished,0.0,2012,17,buddh
16,ricciardo,toro_rosso,13.0,15.0,86.064,Finished,0.0,2012,17,buddh
14,kobayashi,sauber,14.0,17.0,86.495,Finished,0.0,2012,17,buddh
17,vergne,toro_rosso,15.0,18.0,186.495,+1 Lap,0.0,2012,17,buddh
18,maldonado,williams,16.0,9.0,186.495,+1 Lap,0.0,2012,17,buddh
21,petrov,caterham,17.0,19.0,186.495,+1 Lap,0.0,2012,17,buddh
20,kovalainen,caterham,18.0,20.0,186.495,+1 Lap,0.0,2012,17,buddh
25,pic,marussia,19.0,24.0,186.495,+1 Lap,0.0,2012,17,buddh
24,glock,marussia,20.0,21.0,186.495,+2 Laps,0.0,2012,17,buddh
23,karthikeyan,hrt,21.0,23.0,186.495,+2 Laps,0.0,2012,17,buddh
7,michael_schumacher,mercedes,22.0,14.0,186.495,Retired,0.0,2012,17,buddh
22,rosa,hrt,23.0,22.0,186.495,Accident,0.0,2012,17,buddh
15,perez,sauber,24.0,8.0,186.495,Accident,0.0,2012,17,buddh
9,raikkonen,lotus_f1,1.0,4.0,0.0,Finished,25.0,2012,18,yas_marina
5,alonso,ferrari,2.0,6.0,0.852,Finished,18.0,2012,18,yas_marina
1,vettel,red_bull,3.0,24.0,4.163,Finished,15.0,2012,18,yas_marina
3,button,mclaren,4.0,5.0,7.787,Finished,12.0,2012,18,yas_marina
18,maldonado,williams,5.0,3.0,13.007,Finished,10.0,2012,18,yas_marina
14,kobayashi,sauber,6.0,15.0,20.076,Finished,8.0,2012,18,yas_marina
6,massa,ferrari,7.0,8.0,22.896,Finished,6.0,2012,18,yas_marina
19,bruno_senna,williams,8.0,14.0,23.542,Finished,4.0,2012,18,yas_marina
11,resta,force_india,9.0,12.0,24.16,Finished,2.0,2012,18,yas_marina
16,ricciardo,toro_rosso,10.0,16.0,27.463,Finished,1.0,2012,18,yas_marina
7,michael_schumacher,mercedes,11.0,13.0,28.075,Finished,0.0,2012,18,yas_marina
17,vergne,toro_rosso,12.0,17.0,34.906,Finished,0.0,2012,18,yas_marina
20,kovalainen,caterham,13.0,18.0,47.764,Finished,0.0,2012,18,yas_marina
24,glock,marussia,14.0,21.0,56.473,Finished,0.0,2012,18,yas_marina
15,perez,sauber,15.0,11.0,56.768,Finished,0.0,2012,18,yas_marina
21,petrov,caterham,16.0,20.0,,Finished,0.0,2012,18,yas_marina
22,rosa,hrt,17.0,22.0,,Finished,0.0,2012,18,yas_marina
25,pic,marussia,18.0,19.0,156.768,Retired,0.0,2012,18,yas_marina
10,grosjean,lotus_f1,19.0,9.0,156.768,Collision,0.0,2012,18,yas_marina
2,webber,red_bull,20.0,2.0,156.768,Collision,0.0,2012,18,yas_marina
4,hamilton,mclaren,21.0,1.0,156.768,Electrical,0.0,2012,18,yas_marina
23,karthikeyan,hrt,22.0,23.0,156.768,Collision,0.0,2012,18,yas_marina
8,rosberg,mercedes,23.0,7.0,156.768,Collision,0.0,2012,18,yas_marina
12,hulkenberg,force_india,24.0,10.0,156.768,Collision,0.0,2012,18,yas_marina
4,hamilton,mclaren,1.0,2.0,0.0,Finished,25.0,2012,19,americas
1,vettel,red_bull,2.0,1.0,0.675,Finished,18.0,2012,19,americas
5,alonso,ferrari,3.0,7.0,39.229,Finished,15.0,2012,19,americas
6,massa,ferrari,4.0,11.0,46.013,Finished,12.0,2012,19,americas
3,button,mclaren,5.0,12.0,56.432,Finished,10.0,2012,19,americas
9,raikkonen,lotus_f1,6.0,4.0,,Finished,8.0,2012,19,americas
10,grosjean,lotus_f1,7.0,8.0,,Finished,6.0,2012,19,americas
12,hulkenberg,force_india,8.0,6.0,,Finished,4.0,2012,19,americas
18,maldonado,williams,9.0,9.0,,Finished,2.0,2012,19,americas
19,bruno_senna,williams,10.0,10.0,,Finished,1.0,2012,19,americas
15,perez,sauber,11.0,15.0,,Finished,0.0,2012,19,americas
16,ricciardo,toro_rosso,12.0,18.0,,Finished,0.0,2012,19,americas
8,rosberg,mercedes,13.0,17.0,,Finished,0.0,2012,19,americas
14,kobayashi,sauber,14.0,16.0,156.43200000000002,+1 Lap,0.0,2012,19,americas
11,resta,force_india,15.0,13.0,156.43200000000002,+1 Lap,0.0,2012,19,americas
7,michael_schumacher,mercedes,16.0,5.0,156.43200000000002,+1 Lap,0.0,2012,19,americas
21,petrov,caterham,17.0,21.0,156.43200000000002,+1 Lap,0.0,2012,19,americas
20,kovalainen,caterham,18.0,22.0,156.43200000000002,+1 Lap,0.0,2012,19,americas
24,glock,marussia,19.0,19.0,156.43200000000002,+1 Lap,0.0,2012,19,americas
25,pic,marussia,20.0,20.0,156.43200000000002,+2 Laps,0.0,2012,19,americas
22,rosa,hrt,21.0,23.0,156.43200000000002,+2 Laps,0.0,2012,19,americas
23,karthikeyan,hrt,22.0,24.0,156.43200000000002,+2 Laps,0.0,2012,19,americas
2,webber,red_bull,23.0,3.0,156.43200000000002,Alternator,0.0,2012,19,americas
17,vergne,toro_rosso,24.0,14.0,156.43200000000002,Suspension,0.0,2012,19,americas
3,button,mclaren,1.0,2.0,0.0,Finished,25.0,2012,20,interlagos
5,alonso,ferrari,2.0,7.0,2.754,Finished,18.0,2012,20,interlagos
6,massa,ferrari,3.0,5.0,3.615,Finished,15.0,2012,20,interlagos
2,webber,red_bull,4.0,3.0,4.936,Finished,12.0,2012,20,interlagos
12,hulkenberg,force_india,5.0,6.0,5.708,Finished,10.0,2012,20,interlagos
1,vettel,red_bull,6.0,4.0,9.453,Finished,8.0,2012,20,interlagos
7,michael_schumacher,mercedes,7.0,13.0,11.907,Finished,6.0,2012,20,interlagos
17,vergne,toro_rosso,8.0,17.0,28.653,Finished,4.0,2012,20,interlagos
14,kobayashi,sauber,9.0,14.0,31.25,Finished,2.0,2012,20,interlagos
9,raikkonen,lotus_f1,10.0,8.0,131.25,+1 Lap,1.0,2012,20,interlagos
21,petrov,caterham,11.0,19.0,131.25,+1 Lap,0.0,2012,20,interlagos
25,pic,marussia,12.0,22.0,131.25,+1 Lap,0.0,2012,20,interlagos
16,ricciardo,toro_rosso,13.0,15.0,131.25,+1 Lap,0.0,2012,20,interlagos
20,kovalainen,caterham,14.0,20.0,131.25,+1 Lap,0.0,2012,20,interlagos
8,rosberg,mercedes,15.0,9.0,131.25,+1 Lap,0.0,2012,20,interlagos
24,glock,marussia,16.0,21.0,131.25,+1 Lap,0.0,2012,20,interlagos
22,rosa,hrt,17.0,24.0,131.25,+2 Laps,0.0,2012,20,interlagos
23,karthikeyan,hrt,18.0,23.0,131.25,+2 Laps,0.0,2012,20,interlagos
11,resta,force_india,19.0,10.0,131.25,Accident,0.0,2012,20,interlagos
4,hamilton,mclaren,20.0,1.0,131.25,Collision,0.0,2012,20,interlagos
10,grosjean,lotus_f1,21.0,18.0,131.25,Accident,0.0,2012,20,interlagos
18,maldonado,williams,22.0,16.0,131.25,Collision,0.0,2012,20,interlagos
19,bruno_senna,williams,23.0,11.0,131.25,Collision,0.0,2012,20,interlagos
15,perez,sauber,24.0,12.0,131.25,Collision,0.0,2012,20,interlagos
