DriverNumber,DriverId,TeamId,Position,GridPosition,Time,Status,Points,season,round,circuitId
21,gutierrez,haas,11.0,13.0,219.952,+1 Lap,0.0,2016,15,marina_bay
19,massa,williams,12.0,11.0,219.952,+1 Lap,0.0,2016,15,marina_bay
12,nasr,sauber,13.0,16.0,219.952,+1 Lap,0.0,2016,15,marina_bay
55,sainz,toro_rosso,14.0,6.0,219.952,+1 Lap,0.0,2016,15,marina_bay
30,jolyon_palmer,renault,15.0,18.0,219.952,+1 Lap,0.0,2016,15,marina_bay
94,wehrlein,manor,16.0,19.0,219.952,+1 Lap,0.0,2016,15,marina_bay
9,ericsson,sauber,17.0,14.0,219.952,+1 Lap,0.0,2016,15,marina_bay
31,ocon,manor,18.0,21.0,219.952,+2 Laps,0.0,2016,15,marina_bay
22,button,mclaren,19.0,12.0,219.952,Brakes,0.0,2016,15,marina_bay
77,bottas,williams,20.0,10.0,219.952,Overheating,0.0,2016,15,marina_bay
27,hulkenberg,force_india,21.0,8.0,219.952,Collision,0.0,2016,15,marina_bay
8,grosjean,haas,22.0,20.0,219.952,Withdrew,0.0,2016,15,marina_bay
3,ricciardo,red_bull,1.0,4.0,0.0,Finished,25.0,2016,16,sepang
33,max_verstappen,red_bull,2.0,3.0,2.443,Finished,18.0,2016,16,sepang
6,rosberg,mercedes,3.0,2.0,25.516,Finished,15.0,2016,16,sepang
7,raikkonen,ferrari,4.0,6.0,28.785,Finished,12.0,2016,16,sepang
77,bottas,williams,5.0,11.0,61.582,Finished,10.0,2016,16,sepang
11,perez,force_india,6.0,7.0,63.794,Finished,8.0,2016,16,sepang
14,alonso,mclaren,7.0,22.0,65.205,Finished,6.0,2016,16,sepang
27,hulkenberg,force_india,8.0,8.0,74.062,Finished,4.0,2016,16,sepang
22,button,mclaren,9.0,9.0,81.816,Finished,2.0,2016,16,sepang
30,jolyon_palmer,renault,10.0,19.0,95.466,Finished,1.0,2016,16,sepang
55,sainz,toro_rosso,11.0,16.0,98.878,Finished,0.0,2016,16,sepang
9,ericsson,sauber,12.0,17.0,198.878,+1 Lap,0.0,2016,16,sepang
19,massa,williams,13.0,10.0,198.878,+1 Lap,0.0,2016,16,sepang
26,kvyat,toro_rosso,14.0,15.0,198.878,+1 Lap,0.0,2016,16,sepang
94,wehrlein,manor,15.0,21.0,198.878,+1 Lap,0.0,2016,16,sepang
31,ocon,manor,16.0,20.0,198.878,+1 Lap,0.0,2016,16,sepang
12,nasr,sauber,17.0,18.0,198.878,Brakes,0.0,2016,16,sepang
44,hamilton,mercedes,18.0,1.0,198.878,Engine,0.0,2016,16,sepang
21,gutierrez,haas,19.0,13.0,198.878,Wheel nut,0.0,2016,16,sepang
20,kevin_magnussen,renault,20.0,14.0,198.878,Power loss,0.0,2016,16,sepang
8,grosjean,haas,21.0,12.0,198.878,Brakes,0.0,2016,16,sepang
5,vettel,ferrari,22.0,5.0,198.878,Collision,0.0,2016,16,sepang
6,rosberg,mercedes,1.0,1.0,0.0,Finished,25.0,2016,17,suzuka
33,max_verstappen,red_bull,2.0,3.0,4.978,Finished,18.0,2016,17,suzuka
44,hamilton,mercedes,3.0,2.0,5.776,Finished,15.0,2016,17,suzuka
5,vettel,ferrari,4.0,6.0,20.269,Finished,12.0,2016,17,suzuka
7,raikkonen,ferrari,5.0,8.0,28.37,Finished,10.0,2016,17,suzuka
3,ricciardo,red_bull,6.0,4.0,33.941,Finished,8.0,2016,17,suzuka
11,perez,force_india,7.0,5.0,57.495,Finished,6.0,2016,17,suzuka
27,hulkenberg,force_india,8.0,9.0,59.177,Finished,4.0,2016,17,suzuka
19,massa,williams,9.0,12.0,97.763,Finished,2.0,2016,17,suzuka
77,bottas,williams,10.0,11.0,98.323,Finished,1.0,2016,17,suzuka
8,grosjean,haas,11.0,7.0,99.254,Finished,0.0,2016,17,suzuka
30,jolyon_palmer,renault,12.0,16.0,199.25400000000002,+1 Lap,0.0,2016,17,suzuka
26,kvyat,toro_rosso,13.0,13.0,199.25400000000002,+1 Lap,0.0,2016,17,suzuka
20,kevin_magnussen,renault,14.0,17.0,199.25400000000002,+1 Lap,0.0,2016,17,suzuka
9,ericsson,sauber,15.0,18.0,199.25400000000002,+1 Lap,0.0,2016,17,suzuka
14,alonso,mclaren,16.0,15.0,199.25400000000002,+1 Lap,0.0,2016,17,suzuka
55,sainz,toro_rosso,17.0,14.0,199.25400000000002,+1 Lap,0.0,2016,17,suzuka
22,button,mclaren,18.0,22.0,199.25400000000002,+1 Lap,0.0,2016,17,suzuka
12,nasr,sauber,19.0,19.0,199.25400000000002,+1 Lap,0.0,2016,17,suzuka
21,gutierrez,haas,20.0,10.0,199.25400000000002,+1 Lap,0.0,2016,17,suzuka
31,ocon,manor,21.0,20.0,199.25400000000002,+1 Lap,0.0,2016,17,suzuka
94,wehrlein,manor,22.0,21.0,199.25400000000002,+1 Lap,0.0,2016,17,suzuka
44,hamilton,mercedes,1.0,1.0,0.0,Finished,25.0,2016,18,americas
6,rosberg,mercedes,2.0,2.0,4.52,Finished,18.0,2016,18,americas
3,ricciardo,red_bull,3.0,3.0,19.692,Finished,15.0,2016,18,americas
5,vettel,ferrari,4.0,6.0,43.134,Finished,12.0,2016,18,americas
14,alonso,mclaren,5.0,12.0,93.953,Finished,10.0,2016,18,americas
55,sainz,toro_rosso,6.0,10.0,96.124,Finished,8.0,2016,18,americas
19,massa,williams,7.0,9.0,196.124,+1 Lap,6.0,2016,18,americas
11,perez,force_india,8.0,11.0,196.124,+1 Lap,4.0,2016,18,americas
22,button,mclaren,9.0,19.0,196.124,+1 Lap,2.0,2016,18,americas
8,grosjean,haas,10.0,17.0,196.124,+1 Lap,1.0,2016,18,americas
26,kvyat,toro_rosso,11.0,13.0,196.124,+1 Lap,0.0,2016,18,americas
20,kevin_magnussen,renault,12.0,18.0,196.124,+1 Lap,0.0,2016,18,americas
30,jolyon_palmer,renault,13.0,15.0,196.124,+1 Lap,0.0,2016,18,americas
9,ericsson,sauber,14.0,16.0,196.124,+1 Lap,0.0,2016,18,americas
12,nasr,sauber,15.0,21.0,196.124,+1 Lap,0.0,2016,18,americas
77,bottas,williams,16.0,8.0,196.124,+1 Lap,0.0,2016,18,americas
94,wehrlein,manor,17.0,20.0,196.124,+1 Lap,0.0,2016,18,americas
31,ocon,manor,18.0,22.0,196.124,+2 Laps,0.0,2016,18,americas
7,raikkonen,ferrari,19.0,5.0,196.124,Wheel,0.0,2016,18,americas
33,max_verstappen,red_bull,20.0,4.0,196.124,Gearbox,0.0,2016,18,americas
21,gutierrez,haas,21.0,14.0,196.124,Brakes,0.0,2016,18,americas
27,hulkenberg,force_india,22.0,7.0,196.124,Collision,0.0,2016,18,americas
44,hamilton,mercedes,1.0,1.0,0.0,Finished,25.0,2016,19,rodriguez
6,rosberg,mercedes,2.0,2.0,8.354,Finished,18.0,2016,19,rodriguez
3,ricciardo,red_bull,3.0,4.0,20.858,Finished,15.0,2016,19,rodriguez
33,max_verstappen,red_bull,4.0,3.0,21.323,Finished,12.0,2016,19,rodriguez
5,vettel,ferrari,5.0,7.0,27.313,Finished,10.0,2016,19,rodriguez
7,raikkonen,ferrari,6.0,6.0,49.376,Finished,8.0,2016,19,rodriguez
27,hulkenberg,force_india,7.0,5.0,58.891,Finished,6.0,2016,19,rodriguez
77,bottas,williams,8.0,8.0,65.612,Finished,4.0,2016,19,rodriguez
19,massa,williams,9.0,9.0,76.206,Finished,2.0,2016,19,rodriguez
11,perez,force_india,10.0,12.0,76.798,Finished,1.0,2016,19,rodriguez
9,ericsson,sauber,11.0,15.0,176.798,+1 Lap,0.0,2016,19,rodriguez
22,button,mclaren,12.0,13.0,176.798,+1 Lap,0.0,2016,19,rodriguez
14,alonso,mclaren,13.0,11.0,176.798,+1 Lap,0.0,2016,19,rodriguez
30,jolyon_palmer,renault,14.0,21.0,176.798,+1 Lap,0.0,2016,19,rodriguez
12,nasr,sauber,15.0,19.0,176.798,+1 Lap,0.0,2016,19,rodriguez
55,sainz,toro_rosso,16.0,10.0,176.798,+1 Lap,0.0,2016,19,rodriguez
20,kevin_magnussen,renault,17.0,14.0,176.798,+1 Lap,0.0,2016,19,rodriguez
26,kvyat,toro_rosso,18.0,18.0,176.798,+1 Lap,0.0,2016,19,rodriguez
21,gutierrez,haas,19.0,17.0,176.798,+1 Lap,0.0,2016,19,rodriguez
8,grosjean,haas,20.0,22.0,176.798,+1 Lap,0.0,2016,19,rodriguez
31,ocon,manor,21.0,20.0,176.798,+2 Laps,0.0,2016,19,rodriguez
94,wehrlein,manor,22.0,16.0,176.798,Collision,0.0,2016,19,rodriguez
44,hamilton,mercedes,1.0,1.0,0.0,Finished,25.0,2016,20,interlagos
6,rosberg,mercedes,2.0,2.0,11.455,Finished,18.0,2016,20,interlagos
33,max_verstappen,red_bull,3.0,4.0,21.481,Finished,15.0,2016,20,interlagos
11,perez,force_india,4.0,9.0,25.346,Finished,12.0,2016,20,interlagos
5,vettel,ferrari,5.0,5.0,26.334,Finished,10.0,2016,20,interlagos
55,sainz,toro_rosso,6.0,15.0,29.16,Finished,8.0,2016,20,interlagos
27,hulkenberg,force_india,7.0,8.0,29.827,Finished,6.0,2016,20,interlagos
3,ricciardo,red_bull,8.0,6.0,30.486,Finished,4.0,2016,20,interlagos
12,nasr,sauber,9.0,21.0,42.62,Finished,2.0,2016,20,interlagos
14,alonso,mclaren,10.0,10.0,44.432,Finished,1.0,2016,20,interlagos
77,bottas,williams,11.0,11.0,45.292,Finished,0.0,2016,20,interlagos
31,ocon,manor,12.0,22.0,45.809,Finished,0.0,2016,20,interlagos
26,kvyat,toro_rosso,13.0,14.0,51.192,Finished,0.0,2016,20,interlagos
20,kevin_magnussen,renault,14.0,18.0,51.555,Finished,0.0,2016,20,interlagos
94,wehrlein,manor,15.0,19.0,60.498,Finished,0.0,2016,20,interlagos
22,button,mclaren,16.0,17.0,81.994,Finished,0.0,2016,20,interlagos
21,gutierrez,haas,17.0,12.0,181.994,Retired,0.0,2016,20,interlagos
19,massa,williams,18.0,13.0,181.994,Collision,0.0,2016,20,interlagos
30,jolyon_palmer,renault,19.0,16.0,181.994,Collision damage,0.0,2016,20,interlagos
7,raikkonen,ferrari,20.0,3.0,181.994,Collision,0.0,2016,20,interlagos
9,ericsson,sauber,21.0,20.0,181.994,Collision,0.0,2016,20,interlagos
8,grosjean,haas,22.0,7.0,181.994,Withdrew,0.0,2016,20,interlagos
44,hamilton,mercedes,1.0,1.0,0.0,Finished,25.0,2016,21,yas_marina
6,rosberg,mercedes,2.0,2.0,0.439,Finished,18.0,2016,21,yas_marina
5,vettel,ferrari,3.0,5.0,0.843,Finished,15.0,2016,21,yas_marina
33,max_verstappen,red_bull,4.0,6.0,1.685,Finished,12.0,2016,21,yas_marina
3,ricciardo,red_bull,5.0,3.0,5.315,Finished,10.0,2016,21,yas_marina
7,raikkonen,ferrari,6.0,4.0,18.816,Finished,8.0,2016,21,yas_marina
27,hulkenberg,force_india,7.0,7.0,50.114,Finished,6.0,2016,21,yas_marina
11,perez,force_india,8.0,8.0,58.776,Finished,4.0,2016,21,yas_marina
19,massa,williams,9.0,10.0,59.436,Finished,2.0,2016,21,yas_marina
14,alonso,mclaren,10.0,9.0,59.896,Finished,1.0,2016,21,yas_marina
8,grosjean,haas,11.0,14.0,76.777,Finished,0.0,2016,21,yas_marina
21,gutierrez,haas,12.0,13.0,95.113,Finished,0.0,2016,21,yas_marina
31,ocon,manor,13.0,20.0,195.113,+1 Lap,0.0,2016,21,yas_marina
94,wehrlein,manor,14.0,16.0,195.113,+1 Lap,0.0,2016,21,yas_marina
9,ericsson,sauber,15.0,22.0,195.113,+1 Lap,0.0,2016,21,yas_marina
12,nasr,sauber,16.0,19.0,195.113,+1 Lap,0.0,2016,21,yas_marina
30,jolyon_palmer,renault,17.0,15.0,195.113,+1 Lap,0.0,2016,21,yas_marina
55,sainz,toro_rosso,18.0,21.0,195.113,Collision damage,0.0,2016,21,yas_marina
26,kvyat,toro_rosso,19.0,17.0,195.113,Gearbox,0.0,2016,21,yas_marina
22,button,mclaren,20.0,12.0,195.113,Suspension,0.0,2016,21,yas_marina
77,bottas,williams,21.0,11.0,195.113,Suspension,0.0,2016,21,yas_marina
20,kevin_magnussen,renault,22.0,18.0,195.113,Suspension,0.0,2016,21,yas_marina
