,DriverId,TeamId,Position,GridPosition,Time,Status,Points,season,round,circuitId
16,leclerc,ferrari,6.0,2.0,169.101,+1 Lap,8.0,2019,17,suzuka
10,gasly,toro_rosso,7.0,9.0,169.101,+1 Lap,6.0,2019,17,suzuka
11,perez,racing_point,8.0,17.0,169.101,+1 Lap,4.0,2019,17,suzuka
18,stroll,racing_point,9.0,12.0,169.101,+1 Lap,2.0,2019,17,suzuka
26,kvyat,toro_rosso,10.0,14.0,169.101,+1 Lap,1.0,2019,17,suzuka
4,norris,mclaren,11.0,8.0,169.101,+1 Lap,0.0,2019,17,suzuka
7,raikkonen,alfa,12.0,13.0,169.101,+1 Lap,0.0,2019,17,suzuka
8,grosjean,haas,13.0,10.0,169.101,+1 Lap,0.0,2019,17,suzuka
99,giovinazzi,alfa,14.0,11.0,169.101,+1 Lap,0.0,2019,17,suzuka
20,kevin_magnussen,haas,15.0,19.0,169.101,+1 Lap,0.0,2019,17,suzuka
63,russell,williams,16.0,18.0,169.101,+2 Laps,0.0,2019,17,suzuka
88,kubica,williams,17.0,0.0,169.101,+2 Laps,0.0,2019,17,suzuka
33,max_verstappen,red_bull,18.0,5.0,169.101,Brakes,0.0,2019,17,suzuka
3,ricciardo,renault,19.0,16.0,169.101,Disqualified,0.0,2019,17,suzuka
27,hulkenberg,renault,20.0,15.0,169.101,Disqualified,0.0,2019,17,suzuka
44,hamilton,mercedes,1.0,3.0,0.0,Finished,25.0,2019,18,rodriguez
5,vettel,ferrari,2.0,2.0,1.766,Finished,18.0,2019,18,rodriguez
77,bottas,mercedes,3.0,6.0,3.553,Finished,15.0,2019,18,rodriguez
16,leclerc,ferrari,4.0,1.0,6.368,Finished,13.0,2019,18,rodriguez
23,albon,red_bull,5.0,5.0,21.399,Finished,10.0,2019,18,rodriguez
33,max_verstappen,red_bull,6.0,4.0,68.807,Finished,8.0,2019,18,rodriguez
11,perez,racing_point,7.0,11.0,73.819,Finished,6.0,2019,18,rodriguez
3,ricciardo,renault,8.0,13.0,74.924,Finished,4.0,2019,18,rodriguez
10,gasly,toro_rosso,9.0,10.0,174.924,+1 Lap,2.0,2019,18,rodriguez
27,hulkenberg,renault,10.0,12.0,174.924,+1 Lap,1.0,2019,18,rodriguez
26,kvyat,toro_rosso,11.0,9.0,174.924,+1 Lap,0.0,2019,18,rodriguez
18,stroll,racing_point,12.0,16.0,174.924,+1 Lap,0.0,2019,18,rodriguez
55,sainz,mclaren,13.0,7.0,174.924,+1 Lap,0.0,2019,18,rodriguez
99,giovinazzi,alfa,14.0,15.0,174.924,+1 Lap,0.0,2019,18,rodriguez
20,kevin_magnussen,haas,15.0,17.0,174.924,+2 Laps,0.0,2019,18,rodriguez
63,russell,williams,16.0,19.0,174.924,+2 Laps,0.0,2019,18,rodriguez
8,grosjean,haas,17.0,18.0,174.924,+2 Laps,0.0,2019,18,rodriguez
88,kubica,williams,18.0,20.0,174.924,+2 Laps,0.0,2019,18,rodriguez
7,raikkonen,alfa,19.0,14.0,174.924,Overheating,0.0,2019,18,rodriguez
4,norris,mclaren,20.0,8.0,174.924,Withdrew,0.0,2019,18,rodriguez
77,bottas,mercedes,1.0,1.0,0.0,Finished,25.0,2019,19,americas
44,hamilton,mercedes,2.0,5.0,4.148,Finished,18.0,2019,19,americas
33,max_verstappen,red_bull,3.0,3.0,5.002,Finished,15.0,2019,19,americas
16,leclerc,ferrari,4.0,4.0,52.239,Finished,13.0,2019,19,americas
23,albon,red_bull,5.0,6.0,78.038,Finished,10.0,2019,19,americas
3,ricciardo,renault,6.0,9.0,90.366,Finished,8.0,2019,19,americas
4,norris,mclaren,7.0,8.0,90.764,Finished,6.0,2019,19,americas
55,sainz,mclaren,8.0,7.0,190.764,+1 Lap,4.0,2019,19,americas
27,hulkenberg,renault,9.0,11.0,190.764,+1 Lap,2.0,2019,19,americas
11,perez,racing_point,10.0,0.0,190.764,+1 Lap,1.0,2019,19,americas
7,raikkonen,alfa,11.0,17.0,190.764,+1 Lap,0.0,2019,19,americas
26,kvyat,toro_rosso,12.0,13.0,190.764,+1 Lap,0.0,2019,19,americas
18,stroll,racing_point,13.0,14.0,190.764,+1 Lap,0.0,2019,19,americas
99,giovinazzi,alfa,14.0,16.0,190.764,+1 Lap,0.0,2019,19,americas
8,grosjean,haas,15.0,15.0,190.764,+1 Lap,0.0,2019,19,americas
10,gasly,toro_rosso,16.0,10.0,190.764,Suspension,0.0,2019,19,americas
63,russell,williams,17.0,18.0,190.764,+2 Laps,0.0,2019,19,americas
20,kevin_magnussen,haas,18.0,12.0,190.764,Brakes,0.0,2019,19,americas
88,kubica,williams,19.0,19.0,190.764,Oil leak,0.0,2019,19,americas
5,vettel,ferrari,20.0,2.0,190.764,Suspension,0.0,2019,19,americas
33,max_verstappen,red_bull,1.0,1.0,0.0,Finished,25.0,2019,20,interlagos
10,gasly,toro_rosso,2.0,6.0,6.077,Finished,18.0,2019,20,interlagos
55,sainz,mclaren,3.0,20.0,8.896,Finished,15.0,2019,20,interlagos
7,raikkonen,alfa,4.0,8.0,9.452,Finished,12.0,2019,20,interlagos
99,giovinazzi,alfa,5.0,12.0,10.201,Finished,10.0,2019,20,interlagos
3,ricciardo,renault,6.0,11.0,10.541,Finished,8.0,2019,20,interlagos
44,hamilton,mercedes,7.0,3.0,11.139,Finished,6.0,2019,20,interlagos
4,norris,mclaren,8.0,10.0,11.204,Finished,4.0,2019,20,interlagos
11,perez,racing_point,9.0,15.0,11.529,Finished,2.0,2019,20,interlagos
26,kvyat,toro_rosso,10.0,16.0,11.931,Finished,1.0,2019,20,interlagos
20,kevin_magnussen,haas,11.0,9.0,12.732,Finished,0.0,2019,20,interlagos
63,russell,williams,12.0,18.0,13.599,Finished,0.0,2019,20,interlagos
8,grosjean,haas,13.0,7.0,14.247,Finished,0.0,2019,20,interlagos
23,albon,red_bull,14.0,5.0,14.927,Finished,0.0,2019,20,interlagos
27,hulkenberg,renault,15.0,13.0,18.059,Finished,0.0,2019,20,interlagos
88,kubica,williams,16.0,19.0,118.059,+1 Lap,0.0,2019,20,interlagos
5,vettel,ferrari,17.0,2.0,118.059,Collision,0.0,2019,20,interlagos
16,leclerc,ferrari,18.0,14.0,118.059,Collision,0.0,2019,20,interlagos
18,stroll,racing_point,19.0,17.0,118.059,Suspension,0.0,2019,20,interlagos
77,bottas,mercedes,20.0,4.0,118.059,Power Unit,0.0,2019,20,interlagos
44,hamilton,mercedes,1.0,1.0,0.0,Finished,26.0,2019,21,yas_marina
33,max_verstappen,red_bull,2.0,2.0,16.772,Finished,18.0,2019,21,yas_marina
16,leclerc,ferrari,3.0,3.0,43.435,Finished,15.0,2019,21,yas_marina
77,bottas,mercedes,4.0,20.0,44.379,Finished,12.0,2019,21,yas_marina
5,vettel,ferrari,5.0,4.0,64.357,Finished,10.0,2019,21,yas_marina
23,albon,red_bull,6.0,5.0,69.205,Finished,8.0,2019,21,yas_marina
11,perez,racing_point,7.0,10.0,169.20499999999998,+1 Lap,6.0,2019,21,yas_marina
4,norris,mclaren,8.0,6.0,169.20499999999998,+1 Lap,4.0,2019,21,yas_marina
26,kvyat,toro_rosso,9.0,13.0,169.20499999999998,+1 Lap,2.0,2019,21,yas_marina
55,sainz,mclaren,10.0,8.0,169.20499999999998,+1 Lap,1.0,2019,21,yas_marina
3,ricciardo,renault,11.0,7.0,169.20499999999998,+1 Lap,0.0,2019,21,yas_marina
27,hulkenberg,renault,12.0,9.0,169.20499999999998,+1 Lap,0.0,2019,21,yas_marina
7,raikkonen,alfa,13.0,17.0,169.20499999999998,+1 Lap,0.0,2019,21,yas_marina
20,kevin_magnussen,haas,14.0,14.0,169.20499999999998,+1 Lap,0.0,2019,21,yas_marina
8,grosjean,haas,15.0,15.0,169.20499999999998,+1 Lap,0.0,2019,21,yas_marina
99,giovinazzi,alfa,16.0,16.0,169.20499999999998,+1 Lap,0.0,2019,21,yas_marina
63,russell,williams,17.0,18.0,169.20499999999998,+1 Lap,0.0,2019,21,yas_marina
10,gasly,toro_rosso,18.0,11.0,169.20499999999998,+2 Laps,0.0,2019,21,yas_marina
88,kubica,williams,19.0,19.0,169.20499999999998,+2 Laps,0.0,2019,21,yas_marina
18,stroll,racing_point,20.0,12.0,169.20499999999998,Brakes,0.0,2019,21,yas_marina
