,DriverId,TeamId,Position,GridPosition,Time,Status,Points,season,round,circuitId
47,mick_schumacher,haas,13.0,12.0,192.61,+1 Lap,0.0,2022,17,marina_bay
63,russell,mercedes,14.0,0.0,192.61,+2 Laps,0.0,2022,17,marina_bay
22,tsunoda,alphatauri,15.0,10.0,192.61,Accident,0.0,2022,17,marina_bay
31,ocon,alpine,16.0,17.0,192.61,Engine,0.0,2022,17,marina_bay
23,albon,williams,17.0,18.0,192.61,Collision damage,0.0,2022,17,marina_bay
14,alonso,alpine,18.0,5.0,192.61,Engine,0.0,2022,17,marina_bay
6,latifi,williams,19.0,19.0,192.61,Collision damage,0.0,2022,17,marina_bay
24,zhou,alfa,20.0,14.0,192.61,Collision,0.0,2022,17,marina_bay
1,max_verstappen,red_bull,1.0,1.0,0.0,Finished,25.0,2022,18,suzuka
11,perez,red_bull,2.0,4.0,27.066,Finished,18.0,2022,18,suzuka
16,leclerc,ferrari,3.0,2.0,31.763,Finished,15.0,2022,18,suzuka
31,ocon,alpine,4.0,5.0,39.685,Finished,12.0,2022,18,suzuka
44,hamilton,mercedes,5.0,6.0,40.326,Finished,10.0,2022,18,suzuka
5,vettel,aston_martin,6.0,9.0,46.358,Finished,8.0,2022,18,suzuka
14,alonso,alpine,7.0,7.0,46.369,Finished,6.0,2022,18,suzuka
63,russell,mercedes,8.0,8.0,47.661,Finished,4.0,2022,18,suzuka
6,latifi,williams,9.0,20.0,70.143,Finished,2.0,2022,18,suzuka
4,norris,mclaren,10.0,10.0,70.782,Finished,1.0,2022,18,suzuka
3,ricciardo,mclaren,11.0,11.0,72.877,Finished,0.0,2022,18,suzuka
18,stroll,aston_martin,12.0,19.0,73.904,Finished,0.0,2022,18,suzuka
22,tsunoda,alphatauri,13.0,13.0,75.599,Finished,0.0,2022,18,suzuka
20,kevin_magnussen,haas,14.0,18.0,86.016,Finished,0.0,2022,18,suzuka
77,bottas,alfa,15.0,12.0,86.496,Finished,0.0,2022,18,suzuka
24,zhou,alfa,16.0,14.0,87.043,Finished,0.0,2022,18,suzuka
47,mick_schumacher,haas,17.0,15.0,92.523,Finished,0.0,2022,18,suzuka
10,gasly,alphatauri,18.0,17.0,108.091,Finished,0.0,2022,18,suzuka
55,sainz,ferrari,19.0,3.0,208.091,Accident,0.0,2022,18,suzuka
23,albon,williams,20.0,16.0,208.091,Hydraulics,0.0,2022,18,suzuka
1,max_verstappen,red_bull,1.0,2.0,0.0,Finished,25.0,2022,19,americas
44,hamilton,mercedes,2.0,3.0,5.023,Finished,18.0,2022,19,americas
16,leclerc,ferrari,3.0,12.0,7.501,Finished,15.0,2022,19,americas
11,perez,red_bull,4.0,9.0,8.293,Finished,12.0,2022,19,americas
63,russell,mercedes,5.0,4.0,44.815,Finished,11.0,2022,19,americas
4,norris,mclaren,6.0,6.0,53.785,Finished,8.0,2022,19,americas
14,alonso,alpine,7.0,14.0,55.078,Finished,6.0,2022,19,americas
5,vettel,aston_martin,8.0,10.0,65.354,Finished,4.0,2022,19,americas
20,kevin_magnussen,haas,9.0,13.0,65.834,Finished,2.0,2022,19,americas
22,tsunoda,alphatauri,10.0,19.0,70.919,Finished,1.0,2022,19,americas
31,ocon,alpine,11.0,0.0,72.875,Finished,0.0,2022,19,americas
24,zhou,alfa,12.0,18.0,76.164,Finished,0.0,2022,19,americas
23,albon,williams,13.0,8.0,80.057,Finished,0.0,2022,19,americas
10,gasly,alphatauri,14.0,11.0,81.763,Finished,0.0,2022,19,americas
47,mick_schumacher,haas,15.0,16.0,84.49,Finished,0.0,2022,19,americas
3,ricciardo,mclaren,16.0,15.0,90.487,Finished,0.0,2022,19,americas
6,latifi,williams,17.0,17.0,103.588,Finished,0.0,2022,19,americas
18,stroll,aston_martin,18.0,5.0,203.588,Collision,0.0,2022,19,americas
77,bottas,alfa,19.0,7.0,203.588,Spun off,0.0,2022,19,americas
55,sainz,ferrari,20.0,1.0,203.588,Collision damage,0.0,2022,19,americas
1,max_verstappen,red_bull,1.0,1.0,0.0,Finished,25.0,2022,20,rodriguez
44,hamilton,mercedes,2.0,3.0,15.186,Finished,18.0,2022,20,rodriguez
11,perez,red_bull,3.0,4.0,18.097,Finished,15.0,2022,20,rodriguez
63,russell,mercedes,4.0,2.0,49.431,Finished,13.0,2022,20,rodriguez
55,sainz,ferrari,5.0,5.0,58.123,Finished,10.0,2022,20,rodriguez
16,leclerc,ferrari,6.0,7.0,68.774,Finished,8.0,2022,20,rodriguez
3,ricciardo,mclaren,7.0,11.0,168.774,+1 Lap,6.0,2022,20,rodriguez
31,ocon,alpine,8.0,10.0,168.774,+1 Lap,4.0,2022,20,rodriguez
4,norris,mclaren,9.0,8.0,168.774,+1 Lap,2.0,2022,20,rodriguez
77,bottas,alfa,10.0,6.0,168.774,+1 Lap,1.0,2022,20,rodriguez
10,gasly,alphatauri,11.0,14.0,168.774,+1 Lap,0.0,2022,20,rodriguez
23,albon,williams,12.0,17.0,168.774,+1 Lap,0.0,2022,20,rodriguez
24,zhou,alfa,13.0,12.0,168.774,+1 Lap,0.0,2022,20,rodriguez
5,vettel,aston_martin,14.0,16.0,168.774,+1 Lap,0.0,2022,20,rodriguez
18,stroll,aston_martin,15.0,20.0,168.774,+1 Lap,0.0,2022,20,rodriguez
47,mick_schumacher,haas,16.0,15.0,168.774,+1 Lap,0.0,2022,20,rodriguez
20,kevin_magnussen,haas,17.0,19.0,168.774,+1 Lap,0.0,2022,20,rodriguez
6,latifi,williams,18.0,18.0,168.774,+2 Laps,0.0,2022,20,rodriguez
14,alonso,alpine,19.0,9.0,168.774,Engine,0.0,2022,20,rodriguez
22,tsunoda,alphatauri,20.0,13.0,168.774,Collision damage,0.0,2022,20,rodriguez
63,russell,mercedes,1.0,1.0,0.0,Finished,26.0,2022,21,interlagos
44,hamilton,mercedes,2.0,2.0,1.529,Finished,18.0,2022,21,interlagos
55,sainz,ferrari,3.0,7.0,4.051,Finished,15.0,2022,21,interlagos
16,leclerc,ferrari,4.0,5.0,8.441,Finished,12.0,2022,21,interlagos
14,alonso,alpine,5.0,17.0,9.561,Finished,10.0,2022,21,interlagos
1,max_verstappen,red_bull,6.0,3.0,10.056,Finished,8.0,2022,21,interlagos
11,perez,red_bull,7.0,4.0,14.08,Finished,6.0,2022,21,interlagos
31,ocon,alpine,8.0,16.0,18.69,Finished,4.0,2022,21,interlagos
77,bottas,alfa,9.0,14.0,22.552,Finished,2.0,2022,21,interlagos
18,stroll,aston_martin,10.0,15.0,23.552,Finished,1.0,2022,21,interlagos
5,vettel,aston_martin,11.0,9.0,26.183,Finished,0.0,2022,21,interlagos
24,zhou,alfa,12.0,13.0,29.325,Finished,0.0,2022,21,interlagos
47,mick_schumacher,haas,13.0,12.0,29.899,Finished,0.0,2022,21,interlagos
10,gasly,alphatauri,14.0,10.0,31.867,Finished,0.0,2022,21,interlagos
23,albon,williams,15.0,19.0,36.016,Finished,0.0,2022,21,interlagos
6,latifi,williams,16.0,18.0,37.038,Finished,0.0,2022,21,interlagos
22,tsunoda,alphatauri,17.0,0.0,137.038,+1 Lap,0.0,2022,21,interlagos
4,norris,mclaren,18.0,6.0,137.038,Gearbox,0.0,2022,21,interlagos
20,kevin_magnussen,haas,19.0,8.0,137.038,Collision,0.0,2022,21,interlagos
3,ricciardo,mclaren,20.0,11.0,137.038,Collision,0.0,2022,21,interlagos
1,max_verstappen,red_bull,1.0,1.0,0.0,Finished,25.0,2022,22,yas_marina
16,leclerc,ferrari,2.0,3.0,8.771,Finished,18.0,2022,22,yas_marina
11,perez,red_bull,3.0,2.0,10.093,Finished,15.0,2022,22,yas_marina
55,sainz,ferrari,4.0,4.0,24.892,Finished,12.0,2022,22,yas_marina
63,russell,mercedes,5.0,6.0,35.888,Finished,10.0,2022,22,yas_marina
4,norris,mclaren,6.0,7.0,56.234,Finished,9.0,2022,22,yas_marina
31,ocon,alpine,7.0,8.0,57.24,Finished,6.0,2022,22,yas_marina
18,stroll,aston_martin,8.0,14.0,76.931,Finished,4.0,2022,22,yas_marina
3,ricciardo,mclaren,9.0,13.0,83.268,Finished,2.0,2022,22,yas_marina
5,vettel,aston_martin,10.0,9.0,83.898,Finished,1.0,2022,22,yas_marina
22,tsunoda,alphatauri,11.0,11.0,89.371,Finished,0.0,2022,22,yas_marina
24,zhou,alfa,12.0,15.0,189.37099999999998,+1 Lap,0.0,2022,22,yas_marina
23,albon,williams,13.0,19.0,189.37099999999998,+1 Lap,0.0,2022,22,yas_marina
10,gasly,alphatauri,14.0,17.0,189.37099999999998,+1 Lap,0.0,2022,22,yas_marina
77,bottas,alfa,15.0,18.0,189.37099999999998,+1 Lap,0.0,2022,22,yas_marina
47,mick_schumacher,haas,16.0,12.0,189.37099999999998,+1 Lap,0.0,2022,22,yas_marina
20,kevin_magnussen,haas,17.0,16.0,189.37099999999998,+1 Lap,0.0,2022,22,yas_marina
44,hamilton,mercedes,18.0,5.0,189.37099999999998,Hydraulics,0.0,2022,22,yas_marina
6,latifi,williams,19.0,20.0,189.37099999999998,Collision damage,0.0,2022,22,yas_marina
14,alonso,alpine,20.0,10.0,189.37099999999998,Water leak,0.0,2022,22,yas_marina
