,DriverId,TeamId,Position,GridPosition,Time,Status,Points,season,round,circuitId
18,stroll,racing_point,10.0,8.0,102.738,Finished,1.0,2020,17,yas_marina
26,kvyat,alphatauri,11.0,7.0,202.738,+1 Lap,0.0,2020,17,yas_marina
7,raikkonen,alfa,12.0,15.0,202.738,+1 Lap,0.0,2020,17,yas_marina
16,leclerc,ferrari,13.0,12.0,202.738,+1 Lap,0.0,2020,17,yas_marina
5,vettel,ferrari,14.0,13.0,202.738,+1 Lap,0.0,2020,17,yas_marina
63,russell,williams,15.0,16.0,202.738,+1 Lap,0.0,2020,17,yas_marina
99,giovinazzi,alfa,16.0,14.0,202.738,+1 Lap,0.0,2020,17,yas_marina
6,latifi,williams,17.0,18.0,202.738,+1 Lap,0.0,2020,17,yas_marina
20,kevin_magnussen,haas,18.0,20.0,202.738,+1 Lap,0.0,2020,17,yas_marina
51,pietro_fittipaldi,haas,19.0,17.0,202.738,+2 Laps,0.0,2020,17,yas_marina
11,perez,racing_point,20.0,19.0,202.738,Transmission,0.0,2020,17,yas_marina
