DriverNumber,DriverId,TeamId,Position,GridPosition,Time,Status,Points,season,round,circuitId
11,perez,force_india,8.0,9.0,34.343,Finished,4.0,2015,17,rodriguez
33,max_verstappen,toro_rosso,9.0,8.0,35.229,Finished,2.0,2015,17,rodriguez
8,grosjean,lotus_f1,10.0,12.0,37.934,Finished,1.0,2015,17,rodriguez
13,maldonado,lotus_f1,11.0,13.0,38.538,Finished,0.0,2015,17,rodriguez
9,ericsson,sauber,12.0,14.0,40.18,Finished,0.0,2015,17,rodriguez
55,sainz,toro_rosso,13.0,11.0,48.772,Finished,0.0,2015,17,rodriguez
22,button,mclaren,14.0,20.0,49.214,Finished,0.0,2015,17,rodriguez
53,rossi,manor,15.0,16.0,149.214,+2 Laps,0.0,2015,17,rodriguez
28,stevens,manor,16.0,17.0,149.214,+2 Laps,0.0,2015,17,rodriguez
12,nasr,sauber,17.0,15.0,149.214,Brakes,0.0,2015,17,rodriguez
5,vettel,ferrari,18.0,3.0,149.214,Accident,0.0,2015,17,rodriguez
7,raikkonen,ferrari,19.0,19.0,149.214,Collision,0.0,2015,17,rodriguez
14,alonso,mclaren,20.0,18.0,149.214,Retired,0.0,2015,17,rodriguez
6,rosberg,mercedes,1.0,1.0,0.0,Finished,25.0,2015,18,interlagos
44,hamilton,mercedes,2.0,2.0,7.756,Finished,18.0,2015,18,interlagos
5,vettel,ferrari,3.0,3.0,14.244,Finished,15.0,2015,18,interlagos
7,raikkonen,ferrari,4.0,4.0,47.543,Finished,12.0,2015,18,interlagos
77,bottas,williams,5.0,7.0,147.543,+1 Lap,10.0,2015,18,interlagos
27,hulkenberg,force_india,6.0,5.0,147.543,+1 Lap,8.0,2015,18,interlagos
26,kvyat,red_bull,7.0,6.0,147.543,+1 Lap,6.0,2015,18,interlagos
8,grosjean,lotus_f1,8.0,14.0,147.543,+1 Lap,4.0,2015,18,interlagos
33,max_verstappen,toro_rosso,9.0,9.0,147.543,+1 Lap,2.0,2015,18,interlagos
13,maldonado,lotus_f1,10.0,15.0,147.543,+1 Lap,1.0,2015,18,interlagos
3,ricciardo,red_bull,11.0,19.0,147.543,+1 Lap,0.0,2015,18,interlagos
11,perez,force_india,12.0,11.0,147.543,+1 Lap,0.0,2015,18,interlagos
12,nasr,sauber,13.0,13.0,147.543,+1 Lap,0.0,2015,18,interlagos
22,button,mclaren,14.0,16.0,147.543,+1 Lap,0.0,2015,18,interlagos
14,alonso,mclaren,15.0,20.0,147.543,+1 Lap,0.0,2015,18,interlagos
9,ericsson,sauber,16.0,12.0,147.543,+2 Laps,0.0,2015,18,interlagos
28,stevens,manor,17.0,18.0,147.543,+4 Laps,0.0,2015,18,interlagos
53,rossi,manor,18.0,17.0,147.543,+4 Laps,0.0,2015,18,interlagos
55,sainz,toro_rosso,19.0,10.0,147.543,Retired,0.0,2015,18,interlagos
19,massa,williams,20.0,8.0,147.543,Excluded,0.0,2015,18,interlagos
6,rosberg,mercedes,1.0,1.0,0.0,Finished,25.0,2015,19,yas_marina
44,hamilton,mercedes,2.0,2.0,8.271,Finished,18.0,2015,19,yas_marina
7,raikkonen,ferrari,3.0,3.0,19.43,Finished,15.0,2015,19,yas_marina
5,vettel,ferrari,4.0,15.0,43.735,Finished,12.0,2015,19,yas_marina
11,perez,force_india,5.0,4.0,63.952,Finished,10.0,2015,19,yas_marina
3,ricciardo,red_bull,6.0,5.0,65.01,Finished,8.0,2015,19,yas_marina
27,hulkenberg,force_india,7.0,7.0,93.618,Finished,6.0,2015,19,yas_marina
19,massa,williams,8.0,8.0,97.751,Finished,4.0,2015,19,yas_marina
8,grosjean,lotus_f1,9.0,18.0,98.201,Finished,2.0,2015,19,yas_marina
26,kvyat,red_bull,10.0,9.0,102.371,Finished,1.0,2015,19,yas_marina
55,sainz,toro_rosso,11.0,10.0,103.525,Finished,0.0,2015,19,yas_marina
22,button,mclaren,12.0,12.0,203.525,+1 Lap,0.0,2015,19,yas_marina
77,bottas,williams,13.0,6.0,203.525,+1 Lap,0.0,2015,19,yas_marina
9,ericsson,sauber,14.0,17.0,203.525,+1 Lap,0.0,2015,19,yas_marina
12,nasr,sauber,15.0,14.0,203.525,+1 Lap,0.0,2015,19,yas_marina
33,max_verstappen,toro_rosso,16.0,11.0,203.525,+1 Lap,0.0,2015,19,yas_marina
14,alonso,mclaren,17.0,16.0,203.525,+2 Laps,0.0,2015,19,yas_marina
28,stevens,manor,18.0,19.0,203.525,+2 Laps,0.0,2015,19,yas_marina
98,merhi,manor,19.0,20.0,203.525,+3 Laps,0.0,2015,19,yas_marina
13,maldonado,lotus_f1,20.0,13.0,203.525,Collision,0.0,2015,19,yas_marina
